Date,Insertion Order,Insertion Order ID,Insertion Order Status,Insertion Order Integration Code,Environment,Advertiser Currency,Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Clicks,Total Conversions,Revenue (Adv Currency)
2017/04/29,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,30035,29017,17307,24,540.00,196.068731
2017/04/29,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,44325,42612,24571,35,148.00,245.649514
2017/04/29,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,216618,207873,122124,356,657.00,1237.325670
2017/04/29,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,301796,265973,173319,415,98.00,1160.271778
2017/04/30,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,105510,100247,40428,61,19.00,265.465490
2017/04/30,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,51905,48796,27388,90,48.00,184.079931
2017/04/30,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,31968,30904,18722,17,513.00,209.740673
2017/04/30,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,208931,201238,109141,116,71.00,568.059001
2017/04/30,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,262458,251642,148808,401,685.00,1453.638047
2017/04/30,_2017_Next_International SS17_Saudi Arabia,3295158,Paused,,Desktop Web (Display RTB),GBP,56049,54211,23151,58,4.00,331.740494
2017/05/01,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,163290,155750,55992,47,18.00,34.886770
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,10038,9774,5846,7,503.00,57.845740
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,91380,88362,49623,18,24.00,149.999045
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,10289,9918,6036,9,488.00,62.485234
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,77566,72776,41328,104,74.00,260.841496
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,8472,7804,4703,8,508.00,51.189334
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,84454,81539,49426,17,29.00,117.840461
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,23919,21364,11637,17,8.00,27.688557
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,13856,13481,8040,10,684.00,82.312574
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,42170,40707,23200,34,261.00,188.314439
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,63796,54488,29754,37,50.00,87.688079
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,87883,84610,48332,100,892.00,357.321873
2017/05/01,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,195551,188903,102677,60,262.00,373.817541
2017/05/02,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,122996,117203,55733,78,24.00,309.767569
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,45905,44188,26376,42,292.00,187.491331
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,81730,79258,43451,30,32.00,141.552105
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,9046,8680,5507,3,498.00,50.861703
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,68452,64510,36427,91,53.00,231.632251
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,25166,22631,12267,22,11.00,28.121092
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,11213,10889,6707,11,646.00,65.689066
2017/05/02,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,75097,72083,43460,112,758.00,297.446165
2017/05/03,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,278345,259780,94653,171,17.00,207.490611
2017/05/03,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,939469,911251,342912,1107,492.00,1958.622219
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,11364,10604,6160,11,356.00,65.352755
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,21937,21027,12498,13,62.00,104.966705
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8723,8426,5128,9,36.00,32.313272
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_New Customers,3046039,Active,,Desktop Web (Display RTB),GBP,28866,27753,16519,35,259.00,124.218983
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,32191,31162,19848,11,0.00,26.504210
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Mobile Web,GBP,15067,14001,8046,15,546.00,86.877304
2017/05/03,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,78935,66874,42506,87,69.00,236.835742
2017/05/03,_2017_Next_International SS17_Saudi Arabia,3295158,Paused,,Desktop Web (Display RTB),GBP,100259,94256,32950,110,5.00,219.256732
2017/05/04,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,241718,231998,109247,210,57.00,574.738380
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,12050,11208,6429,13,173.00,70.331807
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,64688,60991,34372,72,26.00,213.750384
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_New Customers,3046039,Active,,Mobile Web,GBP,26649,24921,13412,44,3.00,83.988284
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,41666,37569,19071,27,3.00,36.667065
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,4426,4170,2300,8,1.00,18.353614
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,23940,23074,14155,4,2.00,28.250921
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,55784,52351,27252,58,29.00,186.116110
2017/05/04,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,27670,27112,20074,37,1249.00,166.791660
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,93458,86967,47666,139,109.00,316.913439
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,19808,19036,11943,31,493.00,128.985843
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,75547,72743,46017,37,46.00,223.680629
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8880,8566,5093,13,37.00,34.508200
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,37219,35749,23150,21,9.00,80.577960
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,2605,2433,1341,7,3.00,7.850660
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,38956,35945,22147,79,672.00,225.305090
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,182051,175417,104768,192,676.00,812.591129
2017/04/06,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,608484,590735,228690,537,539.00,1793.214410
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,16245,15230,9295,37,380.00,97.257925
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,57507,54240,30871,110,64.00,204.752146
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,48822,43634,22727,34,29.00,89.247282
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,20626,19932,12591,31,653.00,131.265902
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,40382,38774,24763,10,7.00,63.863661
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2264,2123,1328,3,6.00,8.691120
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,27335,26514,16726,30,597.00,175.353504
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,117046,112297,67756,111,279.00,544.478854
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,108229,95590,48275,107,43.00,87.404073
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,32148,29787,18419,103,757.00,191.310624
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,84409,75650,50580,126,43.00,278.747482
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,85903,79975,43404,183,97.00,312.563392
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,16681,15566,9454,37,353.00,103.024716
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,49825,46741,26099,91,56.00,183.322784
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,19854,19207,12107,35,471.00,128.459762
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,108003,100847,54767,135,198.00,404.826897
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,41498,36130,19854,38,3.00,85.037884
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Mobile Web,GBP,21841,20196,12271,29,434.00,134.975281
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,129946,121264,62941,210,119.00,438.982483
2017/04/07,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,170630,164809,100781,457,621.00,829.946075
2017/04/08,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,135988,129693,60158,133,29.00,545.323967
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,73362,70510,40747,132,144.00,355.148453
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,164439,144958,75791,176,48.00,281.789299
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,18161,16926,10310,34,376.00,113.903055
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,41468,37789,23178,38,18.00,95.168282
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,19089,18491,11667,12,7.00,31.951101
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,69707,67073,38561,84,180.00,348.494776
2017/04/08,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,191076,177074,96383,467,249.00,713.571221
2017/04/09,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,58701,56431,26832,58,14.00,164.660185
2017/04/09,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,894191,869634,370655,882,260.00,701.806523
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,75493,72662,39214,126,196.00,360.268026
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,10606,10154,5564,11,40.00,54.454270
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,64483,63134,39458,13,13.00,94.491070
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,69547,66952,37239,63,215.00,350.950797
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,28668,26462,16655,106,814.00,168.179591
2017/04/09,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,204496,196199,124925,185,73.00,794.743032
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,19340,18847,11215,34,605.00,123.139113
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,92410,89577,50385,134,262.00,408.227705
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,146667,129576,70362,177,90.00,289.392240
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8791,8468,4905,10,46.00,33.127802
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,50583,45298,25868,40,20.00,79.415395
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2293,2191,1241,1,9.00,8.545307
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,16516,15961,9885,12,2.00,49.791748
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,112507,108893,62066,96,323.00,517.234838
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,245196,216216,115693,596,55.00,260.787741
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,196098,181478,99898,460,338.00,695.606866
2017/04/10,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,118177,105905,70357,195,61.00,408.848840
2017/04/11,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,976075,955367,391700,422,54.00,346.441667
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Abandon Basket Retargeting,2933546,Active,,Desktop Web (Display RTB),GBP,59826,56073,34921,125,1148.00,439.553079
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,18030,16747,10345,37,579.00,104.930534
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,169378,162228,102830,56,36.00,267.390007
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,17160,15965,9669,24,595.00,100.842450
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,60452,56672,31300,90,85.00,218.684605
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,83765,74380,39369,79,38.00,184.100731
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,17472,16177,9915,18,646.00,102.015392
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2176,2083,1264,2,7.00,8.218011
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,37512,33428,17036,29,5.00,37.656415
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,26819,25977,16129,27,784.00,170.125144
2017/04/11,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,107227,95917,63516,180,88.00,367.869649
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,60289,56643,32114,107,82.00,216.948622
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,16532,15362,9306,21,701.00,100.903747
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8088,7814,4595,11,40.00,31.278877
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,78284,74898,44355,23,22.00,107.326691
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,30777,27573,15087,28,3.00,39.398903
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,149987,131012,71865,172,66.00,212.151402
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,175494,169778,102316,222,851.00,882.235794
2017/04/13,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,147237,141751,63201,96,17.00,376.304655
2017/04/13,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,194825,187365,96392,165,57.00,732.716312
2017/04/13,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,731357,710907,277877,736,630.00,2144.851249
2017/04/13,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1075309,1044634,439082,967,151.00,850.641963
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17680,16392,9877,42,576.00,109.653169
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,18978,18388,11297,15,70.00,96.977775
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,155872,139406,74669,129,20.00,165.758410
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,68132,60935,32764,59,15.00,67.141333
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Mobile Web,GBP,23417,21687,12808,45,698.00,145.766752
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,86867,83863,50826,77,259.00,486.585684
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,234714,210141,117695,253,46.00,414.337524
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,163178,151306,85068,189,386.00,627.630986
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,131289,118166,78219,119,65.00,416.294326
2017/04/14,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,138180,133129,57903,112,19.00,339.218524
