Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,647,0,"24,988,471,861,096,100","1,748,825,332,926,800"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,102715,1610,"1,495,850,231,508,400","10,465,095,443,137,900"
20/12/2016,COTY_UK_ZENITH,GBP,,57823,38,"7,308,048,305,419,500","51,123,449,398,073,200"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,250,1,"7,873,633,365,454,640","5,510,121,224,465,840"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,0,0,0,0
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,209,0,"1,943,872,876,031,280","1,359,518,588,482,200"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,16,0,"0,278812154940671","0,194832501994975"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,19,0,"0,331198371084042","0,231436791927502"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17685,28,"21,248,570,050,032,800","14,858,996,746,039,900"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10826,8,"2,765,785,773,725,890","19,352,518,122,854,700"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,36637,516,"64,964,155,969,556,000","45,456,276,373,963,800"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,57561,760,"9,499,621,604,457,950","66,476,792,475,848,000"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:High Net Worth Individuals_Fixed £10.13_AdX_TTD_AODWide_UK_160x600, 300x250, 728x90",3,0,"0,043963632412152","0,03073295683304"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:High Net Worth Individuals_Fixed £16.80_AdX_TTD_AODWide_UK_970x250,",1,0,"0,024280198675396","0,01699044506808"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",27,0,"0,178989842767032","0,124991898395075"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",7,0,"0,10823207206151","0,07569806361744"
20/12/2016,Mercedes-Benz_UK_Zenith,GBP,,342957,585,"15,001,807,179,361,600","91,501,563,092,259,000"
20/12/2016,Omega Pharma_UK_Zenith,GBP,,90,1,"0,374026992592382","0,253960485996448"
20/12/2016,Staples_UK_Zenith,GBP,,0,0,0,0
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,12,0,"0,213775886086916","0,149574550425322"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,777,0,"23,316,812,571,270,700","16,317,336,099,168,500"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_300x250,12392,0,"11,859,722,525,022,900","82,947,170,299,638,100"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_970x250,5567,3,"68,885,170,704,442,100","48,187,785,799,066,100"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,355166,48,"24,691,601,029,283,800","17,263,796,690,483,900"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,135201,53,"14,981,244,996,888,000","10,479,138,991,124,800"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_300x250,36248,3,"33,417,706,401,228,400","23,371,658,155,573,500"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_970x250,28319,13,"28,589,145,482,540,800","19,996,203,325,203,300"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,299,0,"2,663,511,474,107,610","1,862,747,477,537,950"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,1033,0,"25,033,625,998,864,400","17,517,640,515,506,700"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,650,0,"2,509,030,106,148,020","17,559,506,805,045,100"
21/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,85504,2401,"12,393,111,636,496,500","86,702,901,598,794,500"
21/12/2016,COTY_UK_ZENITH,GBP,,16144,5,"20,409,672,698,944,800","14,277,603,195,946,000"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,14,0,"0,243468352434573","0,170004183062208"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,13,0,"0,226115829020175","0,15788767838976"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,18443,28,"22,101,140,194,954,100","15,414,978,929,982,500"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10731,2,"27,828,339,320,535,700","19,447,370,668,165,300"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,34563,546,"62,891,117,741,804,000","43,938,987,650,424,800"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,58962,897,"97,076,103,089,538,000","67,808,610,610,677,500"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:Auto Enthusiasts_Fixed £16_AdX_TTD_AODWide_UK_970x250, 940x250",0,0,0,0
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",6,0,"0,055651979774974","0,038774778728928"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",1,0,"0,025488162549744","0,017811458246208"
21/12/2016,Mercedes-Benz_UK_Zenith,GBP,,349023,552,"14,923,116,494,079,900","90,188,085,788,480,700"
21/12/2016,Omega Pharma_UK_Zenith,GBP,,69,0,"0,278621653762785","0,188994299960453"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,17,0,"0,298517055994829","0,208864713776059"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,1194,0,"35,829,889,812,473,100","25,074,105,501,534,800"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_300x250,8644,1,"97,264,709,575,586,800","68,035,819,026,463,000"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_970x250,4981,2,"7,489,180,544,943,370","52,395,767,216,731,300"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,360530,60,"24,874,840,208,425,900","17,391,739,731,584,200"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,135334,63,"1,494,966,278,885,020","10,457,017,313,252,900"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_300x250,31333,2,"33,439,262,990,484,400","23,389,547,913,820,600"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_970x250,28095,10,"33,784,874,778,795,500","23,633,332,604,850,200"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,264,0,"2,324,290,956,441,030","1,625,492,060,335,790"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,1072,0,"2,477,548,096,808,330","17,336,710,277,083,800"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,648,0,"25,002,730,270,128,000","1,749,821,553,223,220"
22/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,3318,5590,"47,872,571,781,373,100","33,491,816,240,657,900"
22/12/2016,COTY_UK_ZENITH,GBP,,64295,35,"81,689,619,616,100,700","57,146,045,424,530,200"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,1,0,"0,017409169048165","0,01215613130952"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,4,0,"0,06899370332062","0,048174443739312"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,19607,29,"23,442,551,628,854,800","16,350,394,251,581,900"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10300,8,"26,613,603,242,149,700","18,598,333,228,682,700"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,33881,577,"64,209,895,376,713,700","44,863,737,478,387,600"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,57071,908,"95,795,456,979,189,200","66,916,681,936,753,700"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",2,0,"0,008930958706652","0,0061910773848"
22/12/2016,Mercedes-Benz_UK_Zenith,GBP,,376102,626,"15,621,075,235,328,300","93,560,130,664,137,000"
22/12/2016,Omega Pharma_UK_Zenith,GBP,,68,2,"0,269342018965017","0,182581115320695"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,5,0,"0,087862536555016","0,06147501979099"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,581,0,"17,435,771,263,291,500","1,220,170,394,888,850"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_300x250,5645,2,"62,983,791,104,999,600","44,056,160,974,312,500"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_970x250,2795,1,"41,652,107,144,297,300","29,140,394,842,005,100"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,260636,33,"17,807,721,200,927,200","12,450,393,988,213,800"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,138803,58,"14,971,524,481,997,200","10,472,077,201,252,000"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_300x250,21640,3,"22,875,619,833,969,900","16,000,476,867,209,000"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_970x250,19206,7,"22,560,993,068,309,100","15,781,640,973,005,000"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,70,1,"0,615325980863596","0,430325138536929"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,1112,0,"24,895,816,697,408,900","17,420,680,466,082,900"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,647,0,"2,498,730,556,091,940","17,487,403,235,234,000"
23/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,3461,6511,"49,590,644,024,821,000","34,693,537,526,811,500"
23/12/2016,COTY_UK_ZENITH,GBP,,21463,6,"26,963,304,474,373,400","18,862,431,470,816,200"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,6,0,"0,10333947792566","0,072154895849591"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,14,0,"0,24107878349669","0,168328758116042"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17832,38,"21,477,497,977,865,500","14,979,931,629,371,200"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,11310,10,"28,420,014,241,399,000","19,859,570,514,663,400"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,34405,476,"63,631,824,362,544,000","44,457,327,743,776,600"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,57055,802,"96,064,648,385,332,800","67,104,372,310,924,500"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",2,0,"0,011636642345283","0,00808471941816"
23/12/2016,Mercedes-Benz_UK_Zenith,GBP,,356308,587,"15,221,747,694,989,600","91,805,981,678,044,200"
23/12/2016,Omega Pharma_UK_Zenith,GBP,,69,0,"0,287041308721375","0,194849227470174"
23/12/2016,RBS_UK_Zenith,GBP,,12373,102,"99,807,175,171,156,700","69,663,241,899,420,600"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,3,0,"0,051320113895862","0,035906809694552"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,137,0,"4,111,339,754,358,340","2,877,150,505,815,140"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_300x250,2237,0,"2,519,577,773,739,520","17,624,156,800,445,600"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Fashionistas_Floor_Rubicon_TTD_AODWide_UK_970x250,1166,0,"17,693,055,655,538,300","12,378,424,961,462,600"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,151001,35,"10,125,452,731,899,600","70,791,123,431,238,000"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,17244,5,"17,748,712,083,779,600","1,241,416,271,974,110"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_300x250,8760,1,"94,478,477,108,035,400","66,084,463,422,302,500"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Sports Enthusiasts_Floor_Rubicon_TTD_AODWide_UK_970x250,9128,7,"10,671,453,289,114,100","74,647,588,525,178,800"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,39,0,"0,333452478577382","0,233191971128978"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,1125,0,"25,131,717,859,109,900","17,585,730,710,099,000"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,648,0,"2,500,402,267,895,670","17,499,096,119,626,100"
24/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,4382,7433,"61,704,483,376,863,800","43,167,902,534,156,700"
24/12/2016,COTY_UK_ZENITH,GBP,,53199,30,"66,777,871,812,183,000","46,713,924,615,270,100"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,9,0,"0,15510858014265","0,10830165245768"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,9,0,"0,15510858014265","0,10830165245768"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,18390,34,"22,153,790,020,910,300","15,451,586,174,741,500"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,11158,3,"27,781,603,844,448,200","19,413,115,431,162,000"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,25441,284,"5,000,824,504,540,060","34,942,901,151,901,200"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,55577,659,"98,692,093,900,626,300","68,947,114,564,401,700"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",1,0,"0,006278924941438","0,00436475540039"
24/12/2016,Mercedes-Benz_UK_Zenith,GBP,,338053,620,"14,367,213,759,317,300","87,323,128,381,397,800"
24/12/2016,Omega Pharma_UK_Zenith,GBP,,42,0,"0,17494316837235","0,118756222551463"
24/12/2016,RBS_UK_Zenith,GBP,,4,0,"0,028069296638344","0,019582589879072"
25/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,0,0,0,0
25/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,0,1,0,0
25/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,2,12,"0,027062535762102","0,018932257635812"
25/12/2016,COTY_UK_ZENITH,GBP,,1,0,"0,0089221235072","0,006239724255565"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,7,0,"0,119725897874098","0,083594767338052"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,2,0,"0,034207399392599","0,023884219239443"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,16559,54,"19,974,189,068,630,300","13,931,453,898,191,500"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,12496,4,"29,938,944,680,316,300","20,919,179,764,678,100"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,13135,119,"25,253,152,525,462,600","17,644,750,734,378,500"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,35028,447,"64,321,567,191,172,100","44,938,542,020,921,000"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:Performance Car Seekers_Fixed £10.13_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",1,0,"0,014689680266994","0,01025229418576"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",3,0,"0,012245049978752","0,008480064811398"
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",0,0,0,0
25/12/2016,Mercedes-Benz_UK_Zenith,GBP,,337892,690,"13,719,438,737,831,400","83,647,485,581,140,400"
26/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,0,1,0,0
26/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,0,1,0,0
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,18,0,"0,303037849270343","0,211577847803426"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,17,0,"0,285823597279657","0,199558351493669"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,16939,47,"20,386,128,628,235,800","14,218,653,162,781,400"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,12504,8,"29,435,990,687,937,800","20,567,087,193,493,200"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,16646,201,"31,858,298,709,819,500","22,259,677,419,694,500"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,47556,606,"85,223,466,693,851,400","59,538,913,092,429,000"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:High Net Worth Individuals_Fixed £10.13_AdX_TTD_AODWide_UK_160x600, 300x250, 728x90",2,0,"0,031296659910024","0,021846699390934"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",28,0,"0,188882185849975","0,131363865128459"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",1,0,"0,029759877057374","0,020801443384841"
26/12/2016,Mercedes-Benz_UK_Zenith,GBP,,347623,742,"14,447,262,292,950,000","87,611,652,867,468,500"
26/12/2016,RBS_UK_Zenith,GBP,,0,0,0,0
27/12/2016,Costa_UK_Zenith,GBP,,0,0,0,0
27/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,2,0,"0,032286164762114","0,022539383419238"
27/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,3,0,"0,048173300997331","0,033629912632378"
27/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17317,37,"20,781,248,650,685,700","14,494,110,709,087,600"
